"","Mov10_kd_2","Mov10_kd_3","Mov10_oe_1","Mov10_oe_2","Mov10_oe_3","Irrel_kd_1","Irrel_kd_2","Irrel_kd_3"
"ADAM8",169.657989044438,148.44257347905,65.857563484046,63.4356637608669,64.392377380775,84.6586320366192,87.3188127967883,83.0147661919947
"ADAM9",1630.88525558882,1604.03413932038,1510.55575991255,1329.46855881929,1602.14367530738,1056.89618521506,1027.03556003841,1009.566672722
"ADAMTS1",6855.2032565775,8719.66627666508,13274.8840622778,13283.9640675573,14469.8870885656,6719.2219532222,6458.47361793388,6809.88872342718
"ADAMTS10",138.405201588883,154.850166578865,231.751932260314,251.955734937528,210.041802408718,96.2434974732092,120.58312243366,128.538992813411
"ADAMTS13",205.375460422214,227.469555043437,258.428413671573,250.168814831588,262.168965050298,180.010986014706,196.467328792774,246.366402892371
"ADAMTS14",8.29155585555522,5.3396609165126,15.8391608379351,12.5084407415794,16.8646702663935,8.02029145610077,7.27656773306569,12.0505305762573
"ADAMTS15",149.885817388883,179.412606794823,205.075450849055,218.004252924669,208.508650566319,165.752690092749,167.361057860511,156.656897491345
"ADAMTS16",138.405201588883,150.578437845655,62.5230033076386,42.8860825425579,36.7956442175857,81.09405805613,83.1607740921793,97.7431924518647
"ADAMTS17",531.297386744423,524.354702001537,400.980861212989,364.531701611742,334.22710164307,443.789460570909,429.317496250876,463.275953265003
"ADAMTS18",61.8677629222197,51.260744798521,90.8667648071014,92.0263854559055,110.386932652757,75.7471970853962,58.2125418645255,42.8463309378037
"ADAMTS19",287.015394999988,259.507520542512,254.260213451064,264.464175679107,231.50592820231,205.854147373253,241.16624486732,249.044298575984
"ADAMTS2",184.327664788881,201.839182644176,224.249171863397,252.849194990498,213.108106093517,111.392936890288,85.2397934444838,111.132670869928
"ADAMTS20",89.2936784444408,96.1138964972268,105.038645556833,97.3871457737252,125.718451076751,87.3320625219861,109.148515995985,112.471618711735
"ADAMTS3",566.37704613331,586.294768633083,632.732793473302,523.567591040394,607.128129590164,474.97948290019,478.174451030031,412.395935276361
"ADAMTS4",26.1502915444434,33.1058976823781,28.3437614994628,33.0580219598884,47.5277071143816,16.9317264073238,19.7506838468926,18.7452697852891
"ADAMTS5",63.1433868999974,59.8042022649411,87.532204630694,66.1160439197767,81.2570476471685,68.6180491244177,74.8446966829614,72.3031834575438
"ADAMTS6",93.7583623666629,122.81220107979,155.890688247046,170.650870117262,180.91191740313,125.651232812245,132.017728871335,139.250575547862
"ADAMTS7",77.1752506555524,85.4345746642016,140.05152740911,131.338627786584,110.386932652757,38.3191702902592,55.0940128360688,60.2526528812865
"ADAMTS8",91.2071144111074,88.6383712141092,83.3640044101848,93.8133055618454,110.386932652757,76.6383405805185,62.3705805691345,73.6421312993501
"ADAMTS9",322.732866377765,354.553484856437,374.30437980173,361.851321452832,361.82383480626,279.819057468405,294.181238351084,293.229577355594
"ADAMTS9-AS2",12.7562397777773,12.8151861996302,18.3400809702407,18.7626611123691,22.9972776359911,14.2582959219569,10.3950967615224,13.3894784180637
"ADAMTSL1",7.01593187777749,1.06793218330252,16.672800882037,11.6149806886094,16.8646702663935,13.3671524268346,8.31607740921793,22.7621133107082
"ADAMTSL3",62.5055749111086,64.0759309981512,88.3658446747959,98.2806058266952,73.5912884351714,38.3191702902592,38.4618580176329,46.8631744632228
"ADAMTSL4",26.7881035333322,39.5134907821932,54.1866028666201,53.6076031781974,47.5277071143816,23.16973087318,32.2247999607195,29.4568525197401
"ADAMTSL5",85.4668065111076,64.0759309981512,65.0239234399441,82.1983248732359,59.7929218535768,107.828362909799,115.385574052899,97.7431924518647
"ADAP1",160.728621199993,192.227792994454,213.411851290073,236.766914037038,245.304294783905,200.507286402519,178.795664298186,216.909550372631
"ADAP2",398.632493055539,428.240805504311,505.18586672572,526.247971199304,478.343374828614,543.597532024608,514.55728969536,543.612823773385
"ADAR",10722.2573452107,10921.7424386349,9190.04784617877,8783.60578074764,8800.29157537259,10329.2442519627,10776.5968126703,10629.9069161007
"ADARB1",647.379168722196,575.615446800058,506.019506769822,482.468428603776,499.807500622206,613.99786813927,562.374734798363,583.781259027576
"ADARB2",37.6309073444429,35.2417620489832,50.8520426902127,58.0749034430471,67.4586810655738,37.4280267951369,46.7779354268509,49.5410701468356
"ADAT1",402.459364988873,435.716330787428,345.960618302267,332.367139704824,346.492316382266,376.953698436736,371.10495438635,341.431699660623
"ADAT2",948.426427477739,1049.77733618638,1168.76334183079,1190.98225060895,1289.3806994579,954.414683275991,962.585960116976,1020.27825545645
"ADAT3",223.872008099991,223.197826310227,216.74641146648,259.103415361287,194.710283984724,247.737891644002,241.16624486732,249.044298575984
"ADC",125.011149822217,121.744268896487,157.557968335249,157.248969322712,113.453236337556,158.623542131771,175.677135269729,168.707428067602
"ADCK1",261.502915444434,268.050978008933,200.907250628545,237.660374090008,144.116273185544,249.520178634246,277.549083532649,274.484307570305
"ADCK2",882.093980633298,903.470627073932,1092.06845777342,1207.06453156241,1131.46605969076,1242.2540322005,1243.25357267808,1255.93307561437
"ADCK3",1741.86454165549,1646.75142665249,1745.64225234927,1853.03614985969,1660.40344531856,1588.90885180307,1554.0669658476,1608.07635800945
"ADCK4",635.260740933308,632.215852515092,705.259477310163,761.227965130402,625.525951698957,677.269056292954,664.246683061282,681.52445147944
"ADCK5",75.8996266777747,74.7552528311764,63.3566433517404,81.304864820266,62.8592255383756,64.1623316488061,91.4768515013973,80.336870508382
"ADCY1",1076.6266372444,1144.8233005003,1226.28450487382,1190.98225060895,1224.98832207712,1163.83340462973,1174.64593405203,1265.30571050702
"ADCY10",19.7721716555548,26.698304582563,57.5211630430275,41.099162436618,53.6603144839792,20.4963003878131,36.3828386653285,24.1010611525146
"ADCY3",1164.64469171106,1253.75238319716,1357.99963184191,1435.79030512272,1310.84482525149,1211.95515336634,1198.55465660353,1332.25310259733
"ADCY5",111.617098055551,115.336675796672,184.234449746508,158.142429375682,183.978221087929,117.630941356145,109.148515995985,128.538992813411
"ADCY6",1158.26657182218,1286.85828087954,1526.39492075048,1493.86520856577,1474.89207238823,1321.56580326638,1250.53014041115,1300.11835439398
"ADCY7",218.131700199991,299.021011324706,386.808980463257,392.228963253811,400.152630866245,237.044169702534,260.916928714213,294.568525197401
"ADCY9",950.977675433295,957.93516842236,984.528892084282,981.912598213981,944.421534918034,825.198876483257,859.674502177904,883.705575592202
"ADCYAP1R1",69.5215067888861,77.959049381084,154.223408158842,143.847068528163,134.917362131148,58.8154706780723,60.29156121683,60.2526528812865
"ADD1",4353.70463615538,4131.82961719745,3288.70997398179,3166.42242772552,3204.28735061476,4322.93709483831,4356.58505275405,4285.97204162218
"ADD2",1200.36216308884,1240.93719699753,1450.53367673722,1467.95486702964,1392.10187289866,1782.28699024462,1781.71958492494,1942.81331846104
"ADD3",3369.56073729986,3703.58881169314,4017.3113725268,3827.58286692329,4332.68710662072,3744.58496650394,3909.59589200858,3652.64971244777
"ADH1C",58.0408909888865,41.6493551487983,1.6672800882037,1.78692010593991,3.06630368479881,16.9317264073238,16.6321548184359,9.37263489264456
"ADH5",2088.83426361103,2057.90531722396,1909.86934103733,1820.87158795277,1960.90120642884,1772.48441179827,1742.21821723116,1713.85323751215
"ADHFE1",25.5124795555545,26.698304582563,33.3456017640739,41.9926224895879,47.5277071143816,30.2988788341585,37.4223483414807,28.1179046779337
"ADI1",2933.93514888877,2708.27601685519,1734.80493177595,1647.5403376766,1577.61324582899,2713.53194264743,2615.40634519904,2535.96721238126
"ADIPOR1",3233.70678366654,3168.55478785858,2886.0618326806,2926.08167347661,2752.00755710693,3693.78978728196,3870.0945243148,3726.29184374712
"ADIPOR2",5753.70195176643,5500.91867619128,4323.25726871218,4374.3804193409,4616.32019746461,5123.18395345815,5184.03475497123,4832.26276107918
"ADK",895.488032399964,866.093000658344,976.192491643264,950.641496360033,990.416090190016,908.966365024754,882.543715053253,858.265566597881
"ADM",681.183204133306,695.22385132994,560.206109636442,536.076031781973,567.26618168778,517.754370666061,527.031405809186,499.427544993775
"ADM2",21.0477956333325,23.4945080326554,65.857563484046,69.6898841316566,75.1244402775709,40.1014572805038,23.9087225515016,42.8463309378037
"ADNP",4488.28296581093,4306.97049525906,3212.84872996852,3172.67664809631,3435.79327881707,3912.11994358693,4011.4678402715,3810.64555778092
"ADNP2",1446.55759079994,1448.11604055822,1532.2304010592,1530.49707073753,1665.00290084575,1642.37746151041,1713.11194629889,1699.12481125228
"ADO",1726.55705392215,1656.36281630221,1478.04379819258,1611.8019355578,1436.56327632824,1605.8405782104,1648.66234637746,1518.36685260842
"ADORA1",58.6787029777754,54.4645413484285,64.1902833958423,81.304864820266,65.9255292231744,74.8560535902738,73.8051870068092,64.2694964067056
"ADORA2A",84.1911825333299,100.385625230437,115.042326086055,108.108666409365,118.052691864754,84.6586320366192,95.6348902060062,85.6926618756074
"ADORA2B",319.54380643332,410.085958388168,416.820022050924,419.032764842909,358.757531121461,310.117936302563,391.895147909395,322.686429875334
"ADPGK",1806.28355253326,1769.56362773228,1388.84431347368,1392.01076252719,1404.36708763786,1498.0122153006,1393.98247572016,1356.35416374985
"ADPRH",9.56717983333295,11.7472540163277,14.1718807497314,10.7215206356395,21.4641257935917,20.4963003878131,24.9482322276538,21.4231654689019
"ADPRHL1",72.0727547444415,88.6383712141092,35.0128818522776,53.6076031781974,29.1298850055887,62.3800446585615,65.4891095975912,72.3031834575438
"ADPRHL2",1193.34623121106,1072.20391203573,934.510489438171,877.377772016497,838.634057792475,864.409190268638,827.449702217184,943.958228473488
"ADRA1B",40.1821552999984,38.4455585988907,68.3584836163515,61.648743654927,39.8619479023845,50.7951792219715,54.0545031599166,49.5410701468356
"ADRA2A",7.65374386666636,7.47552528311764,8.33640044101848,8.0411404767296,7.66575921199703,10.6937219414677,8.31607740921793,5.35579136722547
"ADRA2B",9.56717983333295,13.8831183829328,28.3437614994628,25.0168814831588,26.0635813207899,20.4963003878131,24.9482322276538,18.7452697852891
"ADRA2C",284.464147044433,280.866164208563,280.103054818221,336.834439969673,328.094494273473,217.439012809843,228.692128753493,251.722194259597
"ADRB1",25.5124795555545,34.1738298656806,31.6783216758702,37.5253222247381,44.4614034295828,25.8431613585469,21.8297031991971,21.4231654689019
"ADRB2",108.428038111107,93.9780321306218,143.386087585518,150.994748951923,159.447791609538,115.8486543659,92.5163611775495,123.183201446186
"ADRBK1",1792.88950076659,1906.258947195,1579.747883573,1776.19858530427,1450.36164290984,1820.60616053487,1802.50977844799,1851.7648652182
"ADRBK2",979.041402944405,1023.07903160381,1134.58410002261,1070.36514345801,1180.52691864754,1150.4662522029,1201.67318563199,1142.12250906083
"ADRM1",2433.8905495999,2230.91033091896,1559.74052251456,1720.80406202014,1356.83938052347,2244.79046421309,2255.73599725036,2110.18179868683
"ADSL",2733.02437238878,2580.12415485889,2093.27015073974,2197.01827025312,2003.82945801602,2400.7405758595,2470.91450021388,2444.91875913842
"ADSS",1945.96437809992,2018.39182644176,1748.97681252568,1726.16482233795,2031.42619117921,1907.04707956174,1957.39672019467,1826.32485622388
"ADSSL1",98.8608582777738,86.5025068475041,89.1994847188977,125.977867468764,113.453236337556,57.92432718295,60.29156121683,72.3031834575438
"AEBP2",1632.79869155549,1665.97420595193,2198.30879629657,1970.97287685172,2417.78045546386,1691.39035374214,1637.22773993978,1608.07635800945
"AEN",4755.52618915536,4200.17727692881,3521.29554628621,3527.38028912539,3150.62703613078,3199.20514748908,3358.65576364789,3313.89590847076
"AES",2736.85124432211,2865.26204780066,2941.08207559132,3188.75892904977,2626.28910603018,3091.37678457928,3034.32874468839,3064.85160989477
"AFAP1",702.230999766638,750.756324861671,865.318365777718,961.363016995673,955.153597814829,819.852015512523,852.397934444838,838.181348970785
"AFAP1L1",496.217727355535,504.063990518789,642.736474002525,656.693138932918,651.589533019747,714.697083088091,744.288928125005,731.065521626276
"AFAP1L2",48.4737111555536,45.9210838820084,100.036805292222,109.002126462335,101.188021598361,73.9649100951515,64.449599921439,64.2694964067056
"AFF1",2355.43967496657,2375.0811756648,2690.15642231666,2547.25461101734,2549.63151391021,2671.64819837668,2798.36004820183,2739.48728433583
"AFF2",508.973967133313,557.460599683915,662.743835060969,643.291238138368,748.17809909091,605.086433188047,635.14041212902,689.558138530279
"AFF3",722.640983411082,808.424662760008,904.499447850505,876.484311963527,853.965576216469,866.191477258883,957.388411736215,964.042446100584
"AFF4",7587.41141982191,7370.86792915399,7279.34486509734,6535.66028747523,7612.09889751305,6909.92666117837,7430.41516513622,6921.02139429711
"AFG3L1P",817.674969755522,810.560527126613,616.893632635367,561.092913265132,577.998244584576,769.056836290551,763.000102295745,727.048678100857
"AFG3L2",1352.16141644439,1407.53461759272,1257.12918650559,1227.61411278072,1255.65135892511,1265.42376307368,1234.93749526886,1259.94991913979
"AFMID",1085.55600508885,1032.69042125354,793.625321984959,822.876708785329,646.990077492549,847.477463861315,901.254889223994,905.128741061104
"AFTPH",1190.79498325551,1202.49163839864,1270.46742721122,1214.21221198617,1362.97198789307,1141.55481725168,1211.02877271736,1184.96883999863
"AGA",317.630370466654,276.594435475353,326.786897287924,300.202577797905,300.497761110283,216.547869314721,202.704386849687,202.181124112761
"AGAP1",1215.03183883328,1218.51062114818,1301.31210884298,1344.65737971978,1275.58233287631,1398.2041438469,1478.18275948849,1483.55420872145
"AGAP11",31.8905994444432,39.5134907821932,98.369525204018,103.641366144515,116.519540022355,75.7471970853962,86.2793031206361,76.3200269829629
"AGAP2",33.1662234222209,43.7852195154033,127.546926747583,118.830187045004,91.9891105439643,32.0811658244031,43.6594063983942,50.8800179886419
"AGAP3",2155.80452244436,2202.0761619698,1932.37762222808,2012.07203928834,1833.64960350969,2116.46580091548,2142.42944254977,2193.19656487883
"AGAP5",144.783321477772,134.559455096118,87.532204630694,101.854446038575,88.9228068591655,80.2029145610077,76.9237160352659,88.3705575592202
"AGAP6",628.882621044419,622.604462865369,533.529628225183,547.691012470583,467.611311931819,474.97948290019,520.794347752273,512.817023411838
"AGAP8",99.4986702666626,89.7063033974117,59.1884431312312,79.5179447143261,65.9255292231744,68.6180491244177,94.595380529854,74.9810791411565
"AGAP9",14.6696757444439,17.0869149328403,14.1718807497314,14.2953608475193,19.9309739511923,13.3671524268346,10.3950967615224,10.7115827344509
"AGBL3",142.869885511105,168.733284961798,210.077291113666,200.13505186527,246.837446626304,155.058968151282,194.388309440469,184.774802169279
"AGBL5",2569.74450323323,2485.07819054496,2112.44387175408,2233.65013242489,1902.64143641766,2794.62600070356,2803.5575965826,2805.09572858434
"AGER",67.6080708222195,80.094913747689,54.1866028666201,64.3291238138368,38.3287960599851,56.1420401927054,56.133522512221,72.3031834575438
"AGFG1",2541.68077572212,2525.65961351046,2593.45417720085,2529.38540995795,2727.47712762854,2391.82914090827,2547.83821624914,2418.1398023023
"AGFG2",244.919803733323,274.458571108748,225.082811907499,209.06965239497,217.707561620716,233.479595722045,220.376051344275,222.265341739857
"AGGF1",2252.11413276658,2143.33989188816,2312.51748233853,2295.29887607982,2635.48801708458,1949.82196732761,1955.31770084237,1965.57543177175
"AGK",2291.65847607769,2291.78246536721,1847.34633772969,1916.47181362056,1865.84579220008,2147.65582324476,2178.8122812151,2209.2639389805
"AGL",2148.15077857769,2112.36985857238,1891.52926006709,1801.21546678743,2413.18099993666,2209.1447244082,2345.13382939946,2270.8555397036
"AGMAT",79.7264986111079,65.1438631814537,66.6912035281478,43.7795425955278,45.9945552719822,76.6383405805185,72.7656773306569,62.9305485648992
"AGPAT1",3703.13640748874,3618.15423702894,2907.73647382724,2981.47619676074,2592.55976549739,3335.5501022428,3403.35467972244,3457.16332754404
